text,true_label,predicted_label,prob_F,prob_PE,prob_LF,prob_US,prob_A,prob_SE,prob_FT,prob_SC,prob_PO,prob_O,prob_MN,prob_L
enduser may use system os either windows linux,PO,O,0.00843958929181099,0.01141730509698391,0.012068592011928558,0.009777410887181759,0.017742140218615532,0.03163175284862518,0.017354691401124,0.015162607654929161,0.07691247761249542,0.751020073890686,0.032313164323568344,0.016160111874341965
product shall operate offline mode whenever internet connection unavailable,FT,A,0.0274388175457716,0.14799699187278748,0.024034446105360985,0.028206706047058105,0.2777451276779175,0.06586075574159622,0.045302409678697586,0.060795191675424576,0.03963228315114975,0.2218688279390335,0.04121055826544762,0.019907917827367783
preferred repair facility shall returned user,F,F,0.9852880835533142,0.0005855586496181786,0.002443162025883794,0.0029719925951212645,0.0007609407184645534,0.0032087741419672966,0.0005787803092971444,0.0005966427270323038,0.0008607495110481977,0.0010145745472982526,0.0006194616435095668,0.0010712742805480957
system shall display tax information order,F,F,0.9858543276786804,0.00072123744757846,0.002769659971818328,0.003311580279842019,0.0008637883584015071,0.0018179420148953795,0.0005776746547780931,0.0007185431313700974,0.0009104566415771842,0.0007928578415885568,0.0006777085945941508,0.0009841728024184704
application shall run web application server,O,O,0.009319957345724106,0.013147534802556038,0.013960704207420349,0.008081134408712387,0.019653886556625366,0.025454984977841377,0.01392336841672659,0.013449029065668583,0.05251653492450714,0.7867735624313354,0.02982231229543686,0.013897068798542023
product shall ensure supervisors view schedule callersthe product must ensure supervisors allowed access advertise empty time slots,SE,SE,0.053570494055747986,0.009099874645471573,0.012643224559724331,0.013279980048537254,0.008802485652267933,0.8178898692131042,0.0254745502024889,0.007086161989718676,0.004383448977023363,0.011796182952821255,0.011373679153621197,0.024600079283118248
system shall generate audit report based available recycled parts collision estimate,F,F,0.9813408851623535,0.0008275425643660128,0.0034489573445171118,0.004760035313665867,0.000998913892544806,0.0019031045958399773,0.0007779456791467965,0.0007858576718717813,0.0011104432633146644,0.0013168887235224247,0.0009625517996028066,0.001766870031133294
leads score falls within high average score process ara functionality,F,F,0.9657712578773499,0.0012906763004139066,0.008778402581810951,0.010270370170474052,0.0015015319222584367,0.002907543908804655,0.0013360283337533474,0.0010937841143459082,0.0012559642782434821,0.0014820796204730868,0.0013677629176527262,0.0029447406996041536
system shall allow administrator remove equipment,F,F,0.9869192242622375,0.0006053836550563574,0.0022330796346068382,0.0031898680608719587,0.0007254544761963189,0.0022084289230406284,0.0005546244792640209,0.0006350617040880024,0.0007621725089848042,0.0007172984769567847,0.0005846513085998595,0.0008648207876831293
changes revenue expense formulae must applied rfs system every year prior budgeting process start revenue expense formulae updated within one week receipt 2 weeks allotted testing budget calculations conducted jointly project development team pcg finance,MN,F,0.19568778574466705,0.09147119522094727,0.05880673602223396,0.12205270677804947,0.10791179537773132,0.03668854758143425,0.03844223916530609,0.05083803832530975,0.03301879018545151,0.09658372402191162,0.12896154820919037,0.03953687846660614
program administrators nursing staff members shall able add new clinical site system,F,F,0.9850711822509766,0.0006614126032218337,0.001927863690070808,0.004078404046595097,0.0008207250502891839,0.0027770979795604944,0.0006209872080944479,0.000715981237590313,0.0008397193741984665,0.0008233952685259283,0.0006280759698711336,0.0010350837837904692
product shall expected operate least 5 years customer installation,SC,PE,0.015805816277861595,0.2217201441526413,0.04207000136375427,0.21706190705299377,0.15317489206790924,0.01651284098625183,0.05258544906973839,0.13556581735610962,0.027492152526974678,0.030868280678987503,0.0724807009100914,0.01466206181794405
product update existing room equipment,F,F,0.8820053935050964,0.002698445925489068,0.03185499832034111,0.01780518889427185,0.0040086121298372746,0.009143763221800327,0.004850240424275398,0.004697942174971104,0.006856625899672508,0.022784890606999397,0.00611221743747592,0.007181636989116669
interface shall simple look interface usability survey 90 beta testers must report interface adequately simple,LF,US,0.02570621855556965,0.015146945603191853,0.4016084372997284,0.45211565494537354,0.009038904681801796,0.00721966614946723,0.02138555608689785,0.012012340128421783,0.009023034013807774,0.015567515976727009,0.021653829142451286,0.009521949104964733
online registration system “ selfservice style ” system shall initially address student registration needs,F,F,0.4426659345626831,0.011829335242509842,0.11845047771930695,0.3286711871623993,0.010614527389407158,0.010132020339369774,0.01242500264197588,0.010137188248336315,0.008403830230236053,0.01756659708917141,0.015879007056355476,0.013224962167441845
application shall ask user confirm dropping player trading player performing action,US,F,0.9827046990394592,0.000798123306594789,0.0022961017675697803,0.004832953680306673,0.0007263980805873871,0.003955890890210867,0.0006170778069645166,0.0005671041435562074,0.0007215326768346131,0.0009676606860011816,0.0006444721366278827,0.0011679392773658037
product formula ingredients shall allow defining substitutionary ingredients,F,F,0.9865109920501709,0.0005065564182586968,0.0021722165402024984,0.0029484922997653484,0.0007249593618325889,0.002934357151389122,0.0005433160695247352,0.0005937376990914345,0.0006910479278303683,0.0006719792727380991,0.0005957075045444071,0.0011064967839047313
audit report shall available adjusters later points time,F,F,0.9313152432441711,0.009841538034379482,0.008347291499376297,0.013361209072172642,0.00760522298514843,0.006353949662297964,0.0032134479843080044,0.003740952117368579,0.004158667288720608,0.004452935419976711,0.004073125775903463,0.0035365393850952387
product must work database management systems dbms market whether dbms colocated product machine located different machine computer network,O,O,0.00818262342363596,0.012037035077810287,0.016916753724217415,0.008216047659516335,0.021378809586167336,0.016891861334443092,0.015242118388414383,0.016136394813656807,0.05048598721623421,0.7919582724571228,0.03029440902173519,0.012259656563401222
user passwords stored database encrypted format,SE,SE,0.015213970094919205,0.002652182010933757,0.00259705469943583,0.0018892254447564483,0.004368359223008156,0.9430632591247559,0.005512973293662071,0.002983422949910164,0.0035987209994345903,0.00813392736017704,0.0042493934743106365,0.005737521219998598
system shall display shipping charges,F,F,0.9857409596443176,0.0007532687741331756,0.002714463509619236,0.0032824252266436815,0.0009133939747698605,0.0017976576928049326,0.000613050302490592,0.0007648570463061333,0.0009345770231448114,0.0007118096691556275,0.0007207056041806936,0.0010528697166591883
language product shall accommodate target market countries 90 survey respondents target market country find language product acceptable,SC,US,0.02928420715034008,0.031905028969049454,0.09154817461967468,0.6796405911445618,0.017516888678073883,0.01679190993309021,0.04236234351992607,0.022503962740302086,0.010948332026600838,0.0138234943151474,0.027466824278235435,0.016208162531256676
system must automatically log customers period inactivity,SE,SE,0.17636029422283173,0.0029739791061729193,0.0032311573158949614,0.0033254015725106,0.0048904456198215485,0.7754552960395813,0.00641534011811018,0.003756419289857149,0.003685692558065057,0.007499244529753923,0.003914274740964174,0.008492483757436275
system provide 24 hour 800 toll free number support customers,A,F,0.2602885663509369,0.09483836591243744,0.039999812841415405,0.06433539092540741,0.18943580985069275,0.06161592900753021,0.0396064892411232,0.06692497432231903,0.03207617625594139,0.07986730337142944,0.04739891737699509,0.023612281307578087
system shall display clear property images search results,F,F,0.9870201349258423,0.0005692190025001764,0.0026228560600429773,0.003208583453670144,0.0007172760087996721,0.002178100636228919,0.0004895490710623562,0.0005117497639730573,0.0007154099293984473,0.0006149203982204199,0.0004960905062034726,0.0008562377188354731
product shall record equipment reserved,F,F,0.9864780902862549,0.0006233674357645214,0.0021382581908255816,0.002505815587937832,0.0007604888523928821,0.003020330099388957,0.0005488208262249827,0.0006583529175259173,0.0008671106188558042,0.0007871307316236198,0.000548636307939887,0.0010635755024850368
system shall let administrator addremove categories website 5 minutes,PE,PE,0.005084102973341942,0.8826737403869629,0.007303583901375532,0.021434349939227104,0.027750289067626,0.007530147675424814,0.00955872144550085,0.011910351924598217,0.00829110573977232,0.006122296676039696,0.008535880595445633,0.0038054431788623333
system shall support 10000 simultaneous users central database given time 5000 simultaneous users local servers one time performance website must optimal incase huge loads hence appropriate load balancing must done achieve number mirror servers readily available case huge loads without user getting delay,PE,PE,0.00870773196220398,0.3218383491039276,0.016971701756119728,0.03373970091342926,0.21446549892425537,0.021421030163764954,0.03754016384482384,0.19700291752815247,0.03034399077296257,0.06502603739500046,0.040082450956106186,0.012860359624028206
product shall allow player position ships diagonally grid,F,F,0.9855843186378479,0.0006909362855367362,0.003090000944212079,0.004184000194072723,0.000723920704331249,0.0014676866121590137,0.0005538577097468078,0.0006122984923422337,0.0008275053696706891,0.000734895933419466,0.0006007082411088049,0.0009298260556533933
system shall generate inventory quantity adjustment document based product daily sales data product formulas,F,F,0.983178973197937,0.0007415731088258326,0.003255771240219474,0.0038661230355501175,0.0009082973119802773,0.0017710761167109013,0.0007289480417966843,0.0008105013403110206,0.0011219354346394539,0.0013837561709806323,0.000862059008795768,0.0013710426865145564
product must designed using design patterns coding best practices 90 maintenance software developers able integrate new functionality product 2 working days,MN,US,0.01651787757873535,0.08797746896743774,0.08471426367759705,0.5171201229095459,0.051144324243068695,0.008414292708039284,0.030954906716942787,0.02905496582388878,0.022111520171165466,0.06173516437411308,0.07962153106927872,0.010633587837219238
software system needs robust security mechanism place unauthorized users allowed access parts system,SE,SE,0.007474972400814295,0.004791993647813797,0.0033301147632300854,0.002766129095107317,0.004786110948771238,0.9255543351173401,0.01213015615940094,0.004449894186109304,0.004948992282152176,0.01131751574575901,0.008130117319524288,0.010319638065993786
website shall capable supporting 100 000 customers,SC,SC,0.029517291113734245,0.10051093995571136,0.04704250022768974,0.08601697534322739,0.14335784316062927,0.029676256701350212,0.05398077145218849,0.36113497614860535,0.03853217884898186,0.03308574855327606,0.052241552621126175,0.024903004989027977
product require collaboration database management system dbms dbms may located machine product separate machine residing computer network,O,O,0.008087907917797565,0.011140581220388412,0.013126443140208721,0.006895526312291622,0.020522283390164375,0.021391715854406357,0.014326600357890129,0.014099281281232834,0.04399765282869339,0.8090898394584656,0.025590064004063606,0.011732141487300396
disputes system must provide user ability initiate single dispute case multiple transactions belong single merchant,F,F,0.9728192687034607,0.0008651793468743563,0.003375144675374031,0.00710649648681283,0.0011333066504448652,0.005263772327452898,0.0012137676822021604,0.0010881450725719333,0.001078520785085857,0.001880286610685289,0.0011049224995076656,0.0030711747240275145
maintenance releases offered customers year releases shall take longer 5 minutes 80 customer base install,MN,PE,0.006495517212897539,0.7893664836883545,0.010286843404173851,0.05705875903367996,0.047479648143053055,0.007939446717500687,0.015428703278303146,0.02733689919114113,0.009855400770902634,0.008396570570766926,0.01564430445432663,0.0047114258632063866
product must able interface html browser product shall transmit data user product without problems product shall display html properly 80 html browsers tested minimum test 8 browsers,O,US,0.010732182301580906,0.03162147477269173,0.30175521969795227,0.38063642382621765,0.01844746433198452,0.011642836034297943,0.039041366428136826,0.019078440964221954,0.032352495938539505,0.08395722508430481,0.056077197194099426,0.014657644554972649
program administrators nursing staff members shall able add new classes nursing department system,F,F,0.983034074306488,0.0006201082142069936,0.0018885198514908552,0.003963856492191553,0.0008661922183819115,0.0044782268814742565,0.0007110284641385078,0.0007566087297163904,0.0008802322554402053,0.0008723470964469016,0.0007305055041797459,0.0011982694268226624
product shall available players understand english spanish french product shall allow user select language upon accessing product,US,US,0.01668369397521019,0.02051941491663456,0.11532659083604813,0.6793500185012817,0.015957854688167572,0.01499406062066555,0.02789110504090786,0.01869269832968712,0.014925801195204258,0.03394674137234688,0.03121289610862732,0.010499134659767151
website shall allow customers view reviews selected movies customers,F,F,0.8800837397575378,0.002668638713657856,0.028760062530636787,0.06259254366159439,0.0018190363189205527,0.006955763325095177,0.003117573680356145,0.0022366719786077738,0.0023292091209441423,0.0022982582449913025,0.0032177066896110773,0.003920825198292732
product shall able installed operating environment within 2 days,O,PE,0.01262403093278408,0.388690322637558,0.02590145543217659,0.27824246883392334,0.0820276141166687,0.013647121377289295,0.0344129242002964,0.04782429337501526,0.023716051131486893,0.032939642667770386,0.05037377029657364,0.009600348770618439
product shall easy use adjusters collision estimators 95 adjusters collision estimators shall find product easy use,US,US,0.012544278055429459,0.0354318767786026,0.11774495989084244,0.6913484930992126,0.014057713560760021,0.009106325916945934,0.031437210738658905,0.017089752480387688,0.01141270063817501,0.02055722288787365,0.030788959935307503,0.008480512537062168
system shall meet applicable accounting standards final version system must successfully pass independent audit performed certified auditor,L,US,0.06158079206943512,0.056713398545980453,0.1287790983915329,0.1864207535982132,0.03787873685359955,0.0874987244606018,0.10682754218578339,0.03632018715143204,0.03755645453929901,0.07582166790962219,0.06800135225057602,0.11660128831863403
authorized personnel access sales information,SE,SE,0.11664561927318573,0.0029089010786265135,0.004807823337614536,0.003719388274475932,0.004555684048682451,0.8335449695587158,0.005970533471554518,0.003311070380732417,0.0037291289772838354,0.007536068558692932,0.004305627662688494,0.008965141139924526
user must logged able view edit medical information,F,SE,0.3985743224620819,0.002568336669355631,0.004528876859694719,0.0057128556072711945,0.004341709427535534,0.5541653633117676,0.004717415664345026,0.0029540436808019876,0.004132705274969339,0.006772489286959171,0.0035621507558971643,0.007969694212079048
system shall display embed message datetimestamp message sent,F,F,0.9872536063194275,0.0006144089857116342,0.0023759081959724426,0.002728187944740057,0.0006801426061429083,0.0023044722620397806,0.0004937390331178904,0.0005298430914990604,0.0007777856662869453,0.0008576421532779932,0.0005534946103580296,0.000830723496619612
application shall able complete every user transaction within one fourth second receiving request network,PE,PE,0.005538510158658028,0.7610377073287964,0.008308006450533867,0.02321629226207733,0.07896985858678818,0.0172121562063694,0.018547186627984047,0.04486778378486633,0.011346692219376564,0.012198575772345066,0.01258500199764967,0.006172146648168564
system shall accessed authorized corporate community grants ccr employees users must authenticated using ibm intranet user name password,SE,SE,0.006827007047832012,0.004319095052778721,0.0028175439219921827,0.0024243469815701246,0.005155529361218214,0.9272478222846985,0.008571756072342396,0.004019645508378744,0.005841695703566074,0.016791898757219315,0.007295406423509121,0.008688190020620823
product shall customizable look feel,F,LF,0.0734381154179573,0.012411723844707012,0.7093179821968079,0.06741258502006531,0.011211801320314407,0.012482358142733574,0.01962718553841114,0.014469699002802372,0.015206165611743927,0.0327659472823143,0.02065771073102951,0.010998763144016266
system notify affected parties routine communication purposes including limited informing students upcoming offered classes timeline schedule beshall,F,F,0.975781261920929,0.0007568540750071406,0.004707112908363342,0.00827644020318985,0.0009656927431933582,0.0031238729134202003,0.0008216435089707375,0.0008221875177696347,0.001095656887628138,0.0010945884278044105,0.0010646677110344172,0.001490076188929379
product shall update existing conference rooms,F,F,0.8703472018241882,0.004281552508473396,0.0346878319978714,0.04352287948131561,0.004068494774401188,0.009472993202507496,0.004807987250387669,0.00427953340113163,0.003799968399107456,0.008813471533358097,0.005495152436196804,0.006423004902899265
enable registered user change password forgets password,F,SE,0.08368845283985138,0.0027672213036566973,0.002463032491505146,0.0036870655603706837,0.0036629950627684593,0.8708640336990356,0.006222350988537073,0.003068000078201294,0.0037003422621637583,0.009727970696985722,0.004167632199823856,0.005980955436825752
system shall support ability perform send receive operation,F,F,0.9856982827186584,0.0006028737407177687,0.0025612395256757736,0.003415655577555299,0.0007625832222402096,0.001802673446945846,0.0006712099420838058,0.0006687442073598504,0.0008856157073751092,0.0010694985976442695,0.0006432885420508683,0.001218196121044457
system shall enable user navigate search results,F,F,0.9332848787307739,0.0022898069582879543,0.017768729478120804,0.03224831074476242,0.0014814372407272458,0.002137688919901848,0.0016791581874713302,0.0013070160057395697,0.001777641591615975,0.0017192267114296556,0.0020923446863889694,0.0022136929910629988
systematic nonuser initiated action occurs case disputes aging process case activity generated upon next logon user initiated dispute case must notified systematic action occurred dispute case,F,SE,0.24058927595615387,0.006699357181787491,0.011830292642116547,0.02060374990105629,0.006624117959290743,0.5802351832389832,0.02843267098069191,0.00821011047810316,0.011413218453526497,0.032877903431653976,0.016987767070531845,0.035496361553668976
product shall allow player end game time game,F,F,0.9694015979766846,0.0016851818654686213,0.00739696342498064,0.01163556519895792,0.0013183086412027478,0.0015681078657507896,0.0010895341401919723,0.0008966742316260934,0.0011947581078857183,0.001200188766233623,0.0010668446775525808,0.0015462100272998214
system shall allow generation inventory quantity adjustment documents demand,F,F,0.9867625832557678,0.0006607997347600758,0.0023007532581686974,0.00331174791790545,0.0007925457321107388,0.0016136339399963617,0.0005685014766640961,0.0007026820676401258,0.0008541513816453516,0.0007725214818492532,0.0006230282597243786,0.001037030597217381
system shall display 10 matching result current screen,F,F,0.949486494064331,0.003057250753045082,0.01391512155532837,0.020499814301729202,0.0017444011755287647,0.002136868191882968,0.001375728752464056,0.00172404944896698,0.0015738541260361671,0.0017373965820297599,0.00134394527412951,0.0014049157034605742
system shall let customers cancel account process shall take longer 2 minutes database mark account inactive user able log website,PE,PE,0.008559958077967167,0.8413954377174377,0.009959704242646694,0.04566441848874092,0.02569405362010002,0.0106918690726161,0.012658552266657352,0.0150645412504673,0.009097674861550331,0.006229866296052933,0.010460221208631992,0.0045237415470182896
product must developed j2sej2ee programming language libraries,O,O,0.0075075142085552216,0.013625466264784336,0.023085346445441246,0.013608815148472786,0.019027134403586388,0.025871366262435913,0.01950545236468315,0.017691874876618385,0.07318410277366638,0.7118653059005737,0.053795233368873596,0.02123243175446987
system shall available use hours 8am 6pm,A,A,0.049647338688373566,0.08818794786930084,0.026115337386727333,0.037769801914691925,0.47357502579689026,0.02490098774433136,0.038377679884433746,0.06915458291769028,0.03662554919719696,0.07129541784524918,0.061753809452056885,0.022596515715122223
leads washing functionality return lead data supplied vendor along reason rejection,F,F,0.9858368635177612,0.0005774005549028516,0.0028135869652032852,0.0032076432835310698,0.0008025696151889861,0.0019777072593569756,0.0006049121147952974,0.0006567032542079687,0.0008283242932520807,0.0008584868046455085,0.0006263984832912683,0.0012094113044440746
system shall authenticate users beginning session,F,F,0.9873939752578735,0.0006946282228454947,0.0017839657375589013,0.003222058992832899,0.0006262207170948386,0.0025071031413972378,0.0004852837591897696,0.0005196503479965031,0.0006846472970210016,0.0006768535822629929,0.0004927886184304953,0.0009127843077294528
aside server failure software product shall achieve 9999 time,A,PE,0.007033387199044228,0.4736131727695465,0.011008428409695625,0.028678538277745247,0.2497437596321106,0.022264648228883743,0.03430391475558281,0.08327853679656982,0.018976720049977303,0.032245829701423645,0.028416099026799202,0.010436903685331345
website use standard internet conventions interacting user,US,US,0.02942883037030697,0.013678612187504768,0.25947877764701843,0.3702036738395691,0.01686556451022625,0.015089108608663082,0.021613825112581253,0.01609674096107483,0.03233015537261963,0.16504137217998505,0.040930043905973434,0.019243372604250908
product interface fast response time product interface exceed 2 seconds 90 time 10 time response time 10 secondsnot 10 seconds,PE,PE,0.0034175734035670757,0.8777599334716797,0.006955051328986883,0.016310812905430794,0.03607736900448799,0.007015352137386799,0.010076786391437054,0.015788313001394272,0.007643041666597128,0.006884200964123011,0.00820909719914198,0.0038624899461865425
disputes system shall generate user report details new users added changes existing user92s access level report reviewed auditing purposes,SE,F,0.9699035882949829,0.0008206417551264167,0.0022589212749153376,0.0033781055826693773,0.0012889953795820475,0.013473330065608025,0.0010720143327489495,0.0009872392984107137,0.001171209616586566,0.0015141040785238147,0.0009631875436753035,0.0031687249429523945
system shall easy learn callers supervisors callers supervisors shall learn use system within 10 minutes,US,US,0.009379316121339798,0.027426499873399734,0.04486524313688278,0.8331416249275208,0.010400766506791115,0.006993970368057489,0.019174832850694656,0.01071173045784235,0.006905070040374994,0.009125176817178726,0.017014147713780403,0.004861484281718731
customer stream movie purchased within 2 day viewing period,SE,PE,0.03742275387048721,0.4247734248638153,0.028126392513513565,0.11436861753463745,0.1146618127822876,0.031692974269390106,0.03418832644820213,0.12987713515758514,0.0184343084692955,0.016182303428649902,0.03463149815797806,0.015640532597899437
realtor shall able retrieve map showing property locations specified area,F,F,0.9700009226799011,0.0009396232781000435,0.002603418193757534,0.005784646142274141,0.0010977768106386065,0.011569032445549965,0.0011577149853110313,0.0009075551060959697,0.0013299243291839957,0.0014253290137276053,0.0008755395538173616,0.002308435272425413
system notify affected parties changes occur affecting specific students including limited changing student92s status full time part time moving student different clinical section,F,F,0.981404721736908,0.000657703960314393,0.0019132758025079966,0.0032286192290484905,0.0009289763402193785,0.006507935933768749,0.0007390333339571953,0.0007165057468228042,0.0008374959579668939,0.0009602822246961296,0.0008056543883867562,0.0012998287566006184
product shall capable handling 1 000 concurrent requests number increase 2 000 release 2 concurrency capacity must able handle peak scheduling times early morning late afternoon hours,SC,A,0.012239336036145687,0.2720888555049896,0.018240753561258316,0.030518462881445885,0.29533690214157104,0.024561932310461998,0.03058129921555519,0.20431716740131378,0.024149684235453606,0.0360884889960289,0.03733852133154869,0.014538557268679142
website shall make user aware information practices collection data via privacy policy accessible pages website,SE,SE,0.1415431648492813,0.00756168644875288,0.036145228892564774,0.02786361798644066,0.008089706301689148,0.6728348731994629,0.019654013216495514,0.006304272450506687,0.005317751783877611,0.018027031794190407,0.015175876207649708,0.04148274287581444
available recycled parts information suppliers shall returned user,F,F,0.9028359055519104,0.0017962356796488166,0.005892846267670393,0.005883701145648956,0.0030076135881245136,0.05534487962722778,0.0035398928448557854,0.002089187502861023,0.0030051092617213726,0.007578338962048292,0.002730781678110361,0.006295469123870134
meeting scheduler system shall reschedule meeting support conflict resolutions,F,F,0.9843454957008362,0.0006730052409693599,0.00218256120570004,0.0027883907314389944,0.0009163949871435761,0.0031875900458544493,0.0007702918956056237,0.0007573424954898655,0.0009503416367806494,0.001234110095538199,0.0007160708773881197,0.0014782511861994863
visit site without registration,F,F,0.9375646114349365,0.0015212015714496374,0.004885450005531311,0.007046923041343689,0.0016669203760102391,0.0325811393558979,0.0022096906322985888,0.0020047370344400406,0.002104055369272828,0.0034313546493649483,0.0016779303550720215,0.003306088037788868
product shall able installed specified environment within 1 working day,O,PE,0.011226043105125427,0.3568960726261139,0.022350924089550972,0.10405025631189346,0.17209632694721222,0.01477931160479784,0.0407402329146862,0.07593875378370285,0.030776886269450188,0.09450951218605042,0.06616747379302979,0.010468237102031708
search recycled parts shall take longer 15 seconds search results shall returned 15 seconds,PE,PE,0.0036913766525685787,0.8869605660438538,0.006453430280089378,0.016780978068709373,0.029563572257757187,0.007429131772369146,0.01013843435794115,0.013147362507879734,0.007251203991472721,0.00653779786080122,0.008265186101198196,0.003780847415328026
shall able stream purchased movie via windows media player 2 days aftere purchase date,F,PE,0.08193974941968918,0.31100836396217346,0.028064778074622154,0.04816657677292824,0.2730024456977844,0.035218495875597,0.030405130237340927,0.049719370901584625,0.024189753457903862,0.05452858284115791,0.04794164001941681,0.015815092250704765
product shall conservative professional appearance,LF,LF,0.1633770614862442,0.012835406698286533,0.5535021424293518,0.07210065424442291,0.01824755035340786,0.03223799541592598,0.028530865907669067,0.016371136531233788,0.015353146009147167,0.04614716395735741,0.025373166427016258,0.015923786908388138
product shall able support 1000 simultaneous users,SC,SC,0.023258376866579056,0.1586688905954361,0.039058584719896317,0.06765928864479065,0.14397047460079193,0.030250942334532738,0.04351335018873215,0.35993722081184387,0.03442717716097832,0.03244081512093544,0.04562901332974434,0.021185917779803276
abs shall handle expected unexpected errors ways prevent loss information long downtime period,FT,PE,0.011906284838914871,0.6347953677177429,0.017472703009843826,0.06643468886613846,0.053961168974637985,0.03681059181690216,0.0593302883207798,0.03671196475625038,0.017986737191677094,0.02345641516149044,0.024350406602025032,0.016783326864242554
product shall easy learn adjusters collision estimators product shall learned two days onsite training,US,US,0.01241456437855959,0.03216208890080452,0.04523119702935219,0.811232328414917,0.012685317546129227,0.007687635254114866,0.02151605673134327,0.014768891036510468,0.007164054550230503,0.010664011351764202,0.01937483251094818,0.005099019967019558
system shall allow user select payment method order,F,F,0.987811267375946,0.0006405730382539332,0.002118912059813738,0.0030295143369585276,0.00071363226743415,0.0016881930641829967,0.0004889833508059382,0.0006098521989770234,0.0007866651867516339,0.0006700608064420521,0.0005637221038341522,0.0008786478429101408
product notify employees meeting invitations,F,F,0.985190212726593,0.0006171350833028555,0.0026591168716549873,0.0036389604210853577,0.0007867823005653918,0.0021671487484127283,0.0006033858517184854,0.000690011540427804,0.0009267604327760637,0.001054057152941823,0.0007084086537361145,0.0009581149788573384
system shall display products configured,F,F,0.9864438772201538,0.000580505991820246,0.003013692796230316,0.003366720862686634,0.0007268854533322155,0.00157829187810421,0.0005064955912530422,0.0006167455576360226,0.0008161310688592494,0.0007512065349146724,0.0006434740498661995,0.0009561150800436735
page shall contain navigation menu shows index current page contained,LF,F,0.6683422923088074,0.006599929183721542,0.1316940188407898,0.11742553859949112,0.005411396734416485,0.006048968527466059,0.006346717476844788,0.006417049095034599,0.009151994250714779,0.024075137451291084,0.011451185680925846,0.007035759277641773
product shall ability receive automatic software updates new threats emerge 100 customers able receive automatic software updates transmitted installed product,SE,A,0.020021699368953705,0.09884429723024368,0.026728319004178047,0.11251767724752426,0.1299244463443756,0.1009167730808258,0.1148102730512619,0.1190592423081398,0.037195704877376556,0.12333744019269943,0.08114836364984512,0.0354958102107048
system easy enough maintain someone else could manual hours training,MN,PE,0.015873629599809647,0.4117090404033661,0.035177092999219894,0.27270954847335815,0.06503689289093018,0.012567426078021526,0.03338107094168663,0.05507947877049446,0.020390260964632034,0.027163183316588402,0.04089966416358948,0.01001268532127142
website available whenever users want use,A,F,0.20817266404628754,0.05865702033042908,0.08484074473381042,0.12749361991882324,0.08340204507112503,0.05172843113541603,0.035221438854932785,0.05513086915016174,0.04292938485741615,0.17471419274806976,0.056103598326444626,0.02160598337650299
user shall either trusted trusted,SE,SE,0.11301469802856445,0.002520444802939892,0.005639894399791956,0.004910195246338844,0.0049672056920826435,0.8315486311912537,0.006615005433559418,0.003618659218773246,0.004338758531957865,0.007227144669741392,0.005069376900792122,0.010529974475502968
system shall intuitive self explanatory,US,F,0.5361331105232239,0.006774139124900103,0.158238485455513,0.2080138474702835,0.007971875369548798,0.011548194102942944,0.01215712446719408,0.007767225615680218,0.009309801273047924,0.0159491878002882,0.014531715773046017,0.011605264618992805
product shall consistent color scheme fonts,LF,LF,0.057807810604572296,0.014389542862772942,0.7095434069633484,0.06519821286201477,0.013162976130843163,0.013787390664219856,0.01988697610795498,0.012801742181181908,0.017116636037826538,0.03439950942993164,0.024977050721645355,0.016928818076848984
