text,true_label,predicted_label,prob_F,prob_PE,prob_LF,prob_US,prob_A,prob_SE,prob_FT,prob_SC,prob_PO,prob_O,prob_MN,prob_L
enduser may use system os either windows linux,PO,O,0.0067383889108896255,0.028080519288778305,0.05427242070436478,0.05185995250940323,0.09721272438764572,0.028216345235705376,0.01614110916852951,0.02084878645837307,0.036169297993183136,0.5982552170753479,0.04846998676657677,0.013735237531363964
product shall operate offline mode whenever internet connection unavailable,FT,A,0.010251551866531372,0.18607750535011292,0.03423947095870972,0.0648365169763565,0.30075809359550476,0.04571748897433281,0.03897292912006378,0.03261559456586838,0.018478306010365486,0.22510972619056702,0.026457758620381355,0.01648501679301262
preferred repair facility shall returned user,F,F,0.9516040682792664,0.005152747966349125,0.0044723558239638805,0.011667555198073387,0.0014440864324569702,0.003465209389105439,0.0061733778566122055,0.005177927203476429,0.0026241911109536886,0.0032708675134927034,0.0011750690173357725,0.003772504860535264
system shall display tax information order,F,F,0.9896725416183472,0.0009340026881545782,0.0013787350617349148,0.0013778957072645426,0.0002846400602720678,0.0021678698249161243,0.0014629305806010962,0.0004340863670222461,0.0004420908517204225,0.00099080428481102,0.00024169209063984454,0.0006126922671683133
application shall run web application server,O,O,0.006701979320496321,0.029468173161149025,0.07359921187162399,0.019923558458685875,0.09591720998287201,0.021191509440541267,0.02171129174530506,0.019126487895846367,0.04130055755376816,0.5913675427436829,0.05655684322118759,0.023135565221309662
product shall ensure supervisors view schedule callersthe product must ensure supervisors allowed access advertise empty time slots,SE,SE,0.09180234372615814,0.013417883776128292,0.02919497713446617,0.04296465963125229,0.013401763513684273,0.7366757392883301,0.019666217267513275,0.006381716579198837,0.005419190041720867,0.016706764698028564,0.01522387471050024,0.009144735522568226
system shall generate audit report based available recycled parts collision estimate,F,F,0.9293638467788696,0.00968503300100565,0.008285933174192905,0.018230412155389786,0.0021674346644431353,0.0032774091232568026,0.00853258091956377,0.003207106376066804,0.002037915401160717,0.010540807619690895,0.00164115522056818,0.0030303304083645344
leads score falls within high average score process ara functionality,F,F,0.9191712737083435,0.0064462414011359215,0.019050778821110725,0.02425103634595871,0.002912131603807211,0.0025030046235769987,0.006856395397335291,0.0028888133820146322,0.0015944789629429579,0.007980153895914555,0.002703247591853142,0.003642293158918619
system shall allow administrator remove equipment,F,F,0.9909226298332214,0.0005235454882495105,0.000744804332498461,0.0012232830049470067,0.00029439915670081973,0.002745626959949732,0.0009853175142779946,0.0005911513580940664,0.00034043463529087603,0.0008190101943910122,0.00023052254982758313,0.0005792020820081234
changes revenue expense formulae must applied rfs system every year prior budgeting process start revenue expense formulae updated within one week receipt 2 weeks allotted testing budget calculations conducted jointly project development team pcg finance,MN,O,0.006503527984023094,0.08197344839572906,0.14072038233280182,0.13541758060455322,0.05898256599903107,0.019869128242135048,0.04287030175328255,0.03377555310726166,0.0306488536298275,0.2715756297111511,0.13866335153579712,0.03899966925382614
program administrators nursing staff members shall able add new clinical site system,F,F,0.9739431142807007,0.001745993853546679,0.0020664625335484743,0.01005922257900238,0.0005949397454969585,0.0025883959606289864,0.0027755440678447485,0.001810002140700817,0.0010186759755015373,0.001220664824359119,0.0007405881187878549,0.0014364770613610744
product shall expected operate least 5 years customer installation,SC,PE,0.004747225437313318,0.36393606662750244,0.02790243551135063,0.0768657997250557,0.17605961859226227,0.016201719641685486,0.04665600508451462,0.08597414940595627,0.026242682710289955,0.060707613825798035,0.08598306030035019,0.0287235826253891
product update existing room equipment,F,F,0.9597522616386414,0.002184719080105424,0.008352642878890038,0.009532623924314976,0.0017424620455130935,0.0016169151058420539,0.0030775691848248243,0.002197433030232787,0.0015054994728416204,0.006564516574144363,0.0014721028273925185,0.002001197775825858
interface shall simple look interface usability survey 90 beta testers must report interface adequately simple,LF,LF,0.011336402967572212,0.019040966406464577,0.452606737613678,0.2182079404592514,0.020650623366236687,0.016183311119675636,0.024205362424254417,0.01730651967227459,0.021353673189878464,0.11089346557855606,0.039200518280267715,0.04901442676782608
online registration system “ selfservice style ” system shall initially address student registration needs,F,US,0.1473531424999237,0.22367225587368011,0.07735927402973175,0.23206564784049988,0.028225556015968323,0.0508643239736557,0.03322345390915871,0.054598141461610794,0.011912493035197258,0.08085082471370697,0.01360517181456089,0.04626969248056412
application shall ask user confirm dropping player trading player performing action,US,F,0.9892783761024475,0.0012833462096750736,0.0012048284988850355,0.0031015127897262573,0.0003062544856220484,0.0012972552794963121,0.0010901334462687373,0.0006634116289205849,0.0003658492350950837,0.000523605034686625,0.0003221445076633245,0.0005632508546113968
product formula ingredients shall allow defining substitutionary ingredients,F,F,0.9850172400474548,0.0017233031103387475,0.0011552789947018027,0.003615320660173893,0.0006412496441043913,0.0017958770040422678,0.0019421931356191635,0.0009376694215461612,0.000673151109367609,0.0012184910010546446,0.0004954380565322936,0.0007847648812457919
audit report shall available adjusters later points time,F,F,0.8936628699302673,0.02601640485227108,0.004916999489068985,0.025461677461862564,0.007536010351032019,0.006520414724946022,0.009727279655635357,0.006189876236021519,0.0030887711327522993,0.0068238903768360615,0.004559605848044157,0.005496107041835785
product must work database management systems dbms market whether dbms colocated product machine located different machine computer network,O,O,0.004447018727660179,0.03450932726264,0.06435686349868774,0.04246915504336357,0.05772918835282326,0.017084337770938873,0.0228387713432312,0.02141551859676838,0.03422479331493378,0.6351252794265747,0.04529629275202751,0.020503511652350426
user passwords stored database encrypted format,SE,SE,0.012343758717179298,0.0019187001744285226,0.0033033988438546658,0.0032695294357836246,0.0025717539247125387,0.9609163999557495,0.0025092759169638157,0.001024179975502193,0.001663286006078124,0.005227905232459307,0.0025899908505380154,0.002661921316757798
system shall display shipping charges,F,F,0.9860736131668091,0.001145493471994996,0.0021394810173660517,0.002145803300663829,0.00047688765334896743,0.0018214286537840962,0.0019408627413213253,0.0004987954744137824,0.0004666197928600013,0.0020277141593396664,0.0004919951898045838,0.0007713421946391463
language product shall accommodate target market countries 90 survey respondents target market country find language product acceptable,SC,US,0.10576959699392319,0.06558036059141159,0.10428574681282043,0.5392791032791138,0.03309032693505287,0.006060257088392973,0.016582783311605453,0.03933485969901085,0.01695111021399498,0.03336731344461441,0.023291513323783875,0.016407055780291557
system must automatically log customers period inactivity,SE,SE,0.2176273763179779,0.020391706377267838,0.005806176457554102,0.026416342705488205,0.006317071616649628,0.6861162185668945,0.012926144525408745,0.004925624933093786,0.0025775651447474957,0.005627160891890526,0.00509042339399457,0.006178214680403471
system provide 24 hour 800 toll free number support customers,A,A,0.01328047551214695,0.18181924521923065,0.038042016327381134,0.24828386306762695,0.24892163276672363,0.01701243966817856,0.027276555076241493,0.05872606113553047,0.03492671623826027,0.07228920608758926,0.034476105123758316,0.024945715442299843
system shall display clear property images search results,F,F,0.9678665995597839,0.0028770770877599716,0.0058015696704387665,0.009334340691566467,0.0008954674704000354,0.0016252138884738088,0.003485170193016529,0.0020679791923612356,0.0015450769569724798,0.0020161799620836973,0.000826231378596276,0.0016591454623267055
product shall record equipment reserved,F,F,0.8634288311004639,0.006422693375498056,0.013027244247496128,0.02763163112103939,0.0031853015534579754,0.02919762395322323,0.01211944967508316,0.003159533953294158,0.0025160503573715687,0.0322640985250473,0.0025356137193739414,0.004511909559369087
system shall let administrator addremove categories website 5 minutes,PE,F,0.32672351598739624,0.32216107845306396,0.012713102623820305,0.16325931251049042,0.033667273819446564,0.007149342447519302,0.040376048535108566,0.04820555821061134,0.008147482760250568,0.013684693723917007,0.015268148854374886,0.008644506335258484
system shall support 10000 simultaneous users central database given time 5000 simultaneous users local servers one time performance website must optimal incase huge loads hence appropriate load balancing must done achieve number mirror servers readily available case huge loads without user getting delay,PE,PE,0.0028550138231366873,0.24179451167583466,0.047500502318143845,0.16352452337741852,0.10102732479572296,0.01524863950908184,0.04665783420205116,0.15464574098587036,0.04161496460437775,0.07667861133813858,0.07104995846748352,0.03740232437849045
product shall allow player position ships diagonally grid,F,F,0.9663324356079102,0.0043893838301301,0.003917813766747713,0.007698683999478817,0.0017101408448070288,0.001167617505416274,0.00474530877545476,0.0035475280601531267,0.0012816537637263536,0.002811891259625554,0.0007149529992602766,0.00168252969160676
system shall generate inventory quantity adjustment document based product daily sales data product formulas,F,F,0.9729730486869812,0.0031506081577390432,0.0035868254490196705,0.006538947578519583,0.0013065721141174436,0.0012505193008109927,0.0035666150506585836,0.0020017577335238457,0.0013498675543814898,0.002084096660837531,0.000757646223064512,0.0014334992738440633
product must designed using design patterns coding best practices 90 maintenance software developers able integrate new functionality product 2 working days,MN,US,0.0036406225990504026,0.06882946938276291,0.14605525135993958,0.2578262984752655,0.0732901319861412,0.010663474909961224,0.02922932803630829,0.05202515795826912,0.033613421022892,0.12483582645654678,0.14931254088878632,0.050678450614213943
software system needs robust security mechanism place unauthorized users allowed access parts system,SE,SE,0.014543656259775162,0.004526273813098669,0.012899110093712807,0.014028658159077168,0.008363423869013786,0.8976556062698364,0.00815026555210352,0.004481885582208633,0.0036701983772218227,0.015468624420464039,0.009467232041060925,0.006745035294443369
website shall capable supporting 100 000 customers,SC,SC,0.006708148866891861,0.1485833376646042,0.0695752277970314,0.16900914907455444,0.12273749709129333,0.01608182117342949,0.03084740787744522,0.2055535465478897,0.04170752316713333,0.10437647253274918,0.0453830361366272,0.039436884224414825
product require collaboration database management system dbms dbms may located machine product separate machine residing computer network,O,O,0.006822824012488127,0.027473362162709236,0.08382810652256012,0.056886132806539536,0.03985908627510071,0.049699679017066956,0.015631651505827904,0.01493878848850727,0.02157670445740223,0.6425926685333252,0.026928789913654327,0.013762198388576508
disputes system must provide user ability initiate single dispute case multiple transactions belong single merchant,F,F,0.9252687096595764,0.006746257189661264,0.005435575265437365,0.030553624033927917,0.002168710110709071,0.003241410478949547,0.007395766209810972,0.0066206674091517925,0.0025763516314327717,0.0042601339519023895,0.0012465581530705094,0.004486186895519495
maintenance releases offered customers year releases shall take longer 5 minutes 80 customer base install,MN,PE,0.003674374194815755,0.4031148850917816,0.022244306281208992,0.15439145267009735,0.14394931495189667,0.011480635032057762,0.01736076921224594,0.06161488592624664,0.029385926201939583,0.023589760065078735,0.11034705489873886,0.01884661801159382
product must able interface html browser product shall transmit data user product without problems product shall display html properly 80 html browsers tested minimum test 8 browsers,O,O,0.004155481234192848,0.04109351336956024,0.2062150537967682,0.11985357850790024,0.09125980734825134,0.01991604082286358,0.02897554077208042,0.02239466831088066,0.048360928893089294,0.29088088870048523,0.09390206634998322,0.0329924114048481
program administrators nursing staff members shall able add new classes nursing department system,F,F,0.9846373200416565,0.0009574293508194387,0.00143472442869097,0.005130779929459095,0.00041403985233046114,0.0018686049152165651,0.0016782020684331656,0.0010386807844042778,0.0005898005329072475,0.0008999527781270444,0.0004983309772796929,0.0008521893760189414
product shall available players understand english spanish french product shall allow user select language upon accessing product,US,US,0.013054130598902702,0.02890373021364212,0.2436174601316452,0.5393088459968567,0.014690232463181019,0.02107340469956398,0.010956736281514168,0.012592294253408909,0.021825894713401794,0.03585999086499214,0.03491423279047012,0.023203045129776
website shall allow customers view reviews selected movies customers,F,F,0.9693180322647095,0.003143601818010211,0.002394198440015316,0.01024939026683569,0.0005919557879678905,0.004251705016940832,0.002849464537575841,0.002400491153821349,0.0009583864593878388,0.001318090595304966,0.0007301595760509372,0.0017945222789421678
product shall able installed operating environment within 2 days,O,PE,0.0042304364033043385,0.29781436920166016,0.03487211838364601,0.1159721091389656,0.18990854918956757,0.006494463887065649,0.02825271338224411,0.10367877036333084,0.035946957767009735,0.09467960894107819,0.061909131705760956,0.02624075673520565
product shall easy use adjusters collision estimators 95 adjusters collision estimators shall find product easy use,US,US,0.03348243609070778,0.044617168605327606,0.24192461371421814,0.3760436773300171,0.028745461255311966,0.0222091656178236,0.029225841164588928,0.019365614280104637,0.012359393760561943,0.12725484371185303,0.03251728042960167,0.03225444257259369
system shall meet applicable accounting standards final version system must successfully pass independent audit performed certified auditor,L,O,0.02177027054131031,0.04347613826394081,0.15628670156002045,0.16738897562026978,0.08553320169448853,0.0547611340880394,0.05671693757176399,0.027171798050403595,0.03189312294125557,0.2114112675189972,0.09521861374378204,0.04837183654308319
authorized personnel access sales information,SE,SE,0.03608500212430954,0.00143524375744164,0.0020430106669664383,0.003156940219923854,0.001974832732230425,0.9425768852233887,0.0022523615043610334,0.0011547310277819633,0.0011896075448021293,0.00474364822730422,0.001369646517559886,0.002018166473135352
user must logged able view edit medical information,F,F,0.8827447891235352,0.0040299189276993275,0.002267319243401289,0.010708087123930454,0.001107555697672069,0.08636220544576645,0.0030006093438714743,0.0018090122612193227,0.001141746062785387,0.0033428468741476536,0.0013902297941967845,0.00209561618976295
system shall display embed message datetimestamp message sent,F,F,0.9612912535667419,0.006226381286978722,0.006216728128492832,0.004982518032193184,0.0012151905102655292,0.0029469968285411596,0.005763906519860029,0.001237632124684751,0.0015981934266164899,0.0050797550939023495,0.0014330341946333647,0.0020084758289158344
application shall able complete every user transaction within one fourth second receiving request network,PE,PE,0.016269365325570107,0.6646726727485657,0.010399842634797096,0.09765208512544632,0.05416800454258919,0.010602802038192749,0.02140485681593418,0.07159601897001266,0.009423984214663506,0.023214060813188553,0.011136433109641075,0.009459826163947582
system shall accessed authorized corporate community grants ccr employees users must authenticated using ibm intranet user name password,SE,SE,0.0032253481913357973,0.005706865806132555,0.005844638217240572,0.011588867753744125,0.007466888055205345,0.9404142498970032,0.003159882966428995,0.0024684197269380093,0.005047713406383991,0.007250852417200804,0.004525699187070131,0.00330067309550941
product shall customizable look feel,F,LF,0.09968072921037674,0.028518861159682274,0.4383228123188019,0.10548929125070572,0.03229638934135437,0.011011837981641293,0.03016791306436062,0.01821720041334629,0.013922406360507011,0.156830832362175,0.029358334839344025,0.03618330508470535
system notify affected parties routine communication purposes including limited informing students upcoming offered classes timeline schedule beshall,F,F,0.9517508149147034,0.004932955838739872,0.0038598915562033653,0.015767689794301987,0.001784896943718195,0.008756599389016628,0.0036078025586903095,0.002096607116982341,0.0013845249777659774,0.0020839280914515257,0.00142038578633219,0.002553974511101842
product shall update existing conference rooms,F,F,0.8760195374488831,0.00758989667519927,0.016309211030602455,0.04687836766242981,0.0031229062005877495,0.005738680250942707,0.005376666318625212,0.009167241863906384,0.0024999992456287146,0.016130082309246063,0.0036553707905113697,0.007512052543461323
enable registered user change password forgets password,F,SE,0.09393171221017838,0.002617040416225791,0.0029071171302348375,0.007239727769047022,0.0024661242496222258,0.8754730820655823,0.0029563703574240208,0.0016450663097202778,0.0018125238129869103,0.004056284669786692,0.0023518900852650404,0.0025431474205106497
system shall support ability perform send receive operation,F,F,0.8803447484970093,0.02179030515253544,0.014156626537442207,0.02402939833700657,0.007451840676367283,0.003226525615900755,0.012128203175961971,0.007163967005908489,0.0023955993819981813,0.020342417061328888,0.0030408278107643127,0.003929507452994585
system shall enable user navigate search results,F,F,0.9846851825714111,0.0022254192735999823,0.0014122884022071958,0.004000728018581867,0.0004879053740296513,0.0019834924023598433,0.0017142156139016151,0.0010129485744982958,0.0005935076624155045,0.0008025552378967404,0.0003984910435974598,0.0006831891951151192
systematic nonuser initiated action occurs case disputes aging process case activity generated upon next logon user initiated dispute case must notified systematic action occurred dispute case,F,F,0.650895893573761,0.10737550258636475,0.030981512740254402,0.11906682699918747,0.00661806482821703,0.021762967109680176,0.014285068027675152,0.013325112871825695,0.0036141537129878998,0.009308455511927605,0.008206157013773918,0.014560290612280369
product shall allow player end game time game,F,F,0.9658116102218628,0.005149489268660545,0.003053834429010749,0.00930052436888218,0.002241183537989855,0.0010041150962933898,0.004380805417895317,0.002769873943179846,0.0015944525366649032,0.002225626492872834,0.0008752403082326055,0.0015931385569274426
system shall allow generation inventory quantity adjustment documents demand,F,F,0.9887035489082336,0.0013047917746007442,0.000868025585077703,0.0021189276594668627,0.0006946933572180569,0.000605605193413794,0.0021300404332578182,0.0010197492083534598,0.000729949853848666,0.0007980646914802492,0.0003719468368217349,0.0006546258227899671
system shall display 10 matching result current screen,F,F,0.7863438725471497,0.058156803250312805,0.023354802280664444,0.05305842310190201,0.009839947335422039,0.002345707733184099,0.017019426450133324,0.017558876425027847,0.005360849667340517,0.016418026760220528,0.003115243511274457,0.007427969016134739
system shall let customers cancel account process shall take longer 2 minutes database mark account inactive user able log website,PE,PE,0.05944559723138809,0.2953903377056122,0.034473974257707596,0.19656755030155182,0.044122230261564255,0.03812180832028389,0.04178766533732414,0.11255468428134918,0.04758568853139877,0.06114532798528671,0.03824241831898689,0.030562717467546463
product must developed j2sej2ee programming language libraries,O,O,0.006764706689864397,0.038205601274967194,0.0562569722533226,0.03927426412701607,0.06839799880981445,0.015885692089796066,0.021872632205486298,0.022098487243056297,0.03400326892733574,0.6041275262832642,0.0647868886590004,0.028325926512479782
system shall available use hours 8am 6pm,A,A,0.008650538511574268,0.09574798494577408,0.05124419182538986,0.054851122200489044,0.4213358461856842,0.039831627160310745,0.050089281052351,0.034496717154979706,0.022140270099043846,0.10666681081056595,0.09176084399223328,0.02318475767970085
leads washing functionality return lead data supplied vendor along reason rejection,F,F,0.9874682426452637,0.0018643327057361603,0.001503464998677373,0.0029228474013507366,0.00038806666270829737,0.0006999627221375704,0.0015199808403849602,0.0005390424048528075,0.0006422355072572827,0.00147905177436769,0.0004044410597998649,0.0005682823248207569
system shall authenticate users beginning session,F,F,0.8986452221870422,0.011053365655243397,0.0024419520050287247,0.01823580637574196,0.0016197856748476624,0.04969751089811325,0.005025910679250956,0.0047911060974001884,0.001628020079806447,0.002344493055716157,0.0015578314196318388,0.0029590497724711895
aside server failure software product shall achieve 9999 time,A,PE,0.006617241073399782,0.32964885234832764,0.030285703018307686,0.052886489778757095,0.25484052300453186,0.00989555288106203,0.050177428871393204,0.046847641468048096,0.026068860664963722,0.10860832035541534,0.061475738883018494,0.022647662088274956
website use standard internet conventions interacting user,US,O,0.01905719004571438,0.02378213033080101,0.28498509526252747,0.10730530321598053,0.03473902866244316,0.05455481633543968,0.03391321375966072,0.012645335868000984,0.030502628535032272,0.32147321105003357,0.041201137006282806,0.03584088012576103
product interface fast response time product interface exceed 2 seconds 90 time 10 time response time 10 secondsnot 10 seconds,PE,PE,0.003558198921382427,0.5714130997657776,0.016609253361821175,0.027607591822743416,0.2090981900691986,0.005960885435342789,0.02209240198135376,0.03995381295681,0.012861429713666439,0.0446128249168396,0.038501396775245667,0.007730831392109394
disputes system shall generate user report details new users added changes existing user92s access level report reviewed auditing purposes,SE,F,0.5954803228378296,0.02285422757267952,0.009501900523900986,0.10667180269956589,0.0035858547780662775,0.21360105276107788,0.01535997074097395,0.010382468812167645,0.004034305922687054,0.0038369223475456238,0.006867178715765476,0.007824022322893143
system shall easy learn callers supervisors callers supervisors shall learn use system within 10 minutes,US,US,0.0038158430252224207,0.06789575517177582,0.058016758412122726,0.7374257445335388,0.013199902139604092,0.015707390382885933,0.009211239404976368,0.02755061909556389,0.010985101573169231,0.008901789784431458,0.029088078066706657,0.01820169948041439
customer stream movie purchased within 2 day viewing period,SE,PE,0.1319379359483719,0.5060008764266968,0.010895421728491783,0.05049486458301544,0.12740737199783325,0.012679080478847027,0.03137315809726715,0.04867972806096077,0.010875559411942959,0.03307139873504639,0.02809065766632557,0.008493867702782154
realtor shall able retrieve map showing property locations specified area,F,F,0.9687736630439758,0.0021515351254493,0.0033387073781341314,0.012870868667960167,0.0007715453975833952,0.003835553303360939,0.002645693952217698,0.0016525797545909882,0.0008998572011478245,0.0011041526449844241,0.0006848031189292669,0.001270982320420444
system notify affected parties changes occur affecting specific students including limited changing student92s status full time part time moving student different clinical section,F,F,0.9442789554595947,0.007885736413300037,0.004314074292778969,0.01937812566757202,0.0024472041986882687,0.004941388964653015,0.006228978745639324,0.00298290210776031,0.0019571699667721987,0.0013666003942489624,0.0017309352988377213,0.0024879288394004107
product shall capable handling 1 000 concurrent requests number increase 2 000 release 2 concurrency capacity must able handle peak scheduling times early morning late afternoon hours,SC,PE,0.011919928714632988,0.30496156215667725,0.027510330080986023,0.12111195176839828,0.08443664759397507,0.007530094124376774,0.05142504721879959,0.23090578615665436,0.048031292855739594,0.03392007574439049,0.04768669232726097,0.030560605227947235
website shall make user aware information practices collection data via privacy policy accessible pages website,SE,SE,0.053550854325294495,0.01425185427069664,0.02636595070362091,0.07573476433753967,0.008962983265519142,0.7371602654457092,0.01989712566137314,0.004367217421531677,0.004590924363583326,0.033642180263996124,0.009932401590049267,0.01154345367103815
available recycled parts information suppliers shall returned user,F,F,0.8878340125083923,0.010781428776681423,0.0067184981890022755,0.03246603161096573,0.0019477417226880789,0.03345279023051262,0.007672352250665426,0.003943298943340778,0.0020997209940105677,0.0052014924585819244,0.0019306795438751578,0.005952035076916218
meeting scheduler system shall reschedule meeting support conflict resolutions,F,F,0.9744660258293152,0.004341458901762962,0.0025637559592723846,0.006235136650502682,0.0009044694015756249,0.0023482758551836014,0.002820014487951994,0.0013294522650539875,0.0006799408583901823,0.002505307784304023,0.0005097737885080278,0.0012964640045538545
visit site without registration,F,F,0.8051844239234924,0.006627088412642479,0.009473715908825397,0.02315887250006199,0.002817746950313449,0.1259436160326004,0.006156106945127249,0.0018141691107302904,0.001744275912642479,0.010407823137938976,0.0024723103269934654,0.004199898336082697
product shall able installed specified environment within 1 working day,O,PE,0.006938918028026819,0.35220035910606384,0.0315917432308197,0.1411522477865219,0.18798576295375824,0.005990601144731045,0.021288560703396797,0.08583112806081772,0.025439288467168808,0.07720210403203964,0.046732377260923386,0.01764693483710289
search recycled parts shall take longer 15 seconds search results shall returned 15 seconds,PE,PE,0.0041799689643085,0.7628485560417175,0.009202977642416954,0.041206903755664825,0.06560220569372177,0.011493507772684097,0.022337157279253006,0.0319814458489418,0.00859790202230215,0.014649815857410431,0.021154718473553658,0.006744696758687496
shall able stream purchased movie via windows media player 2 days aftere purchase date,F,PE,0.04513093829154968,0.510372519493103,0.01379625778645277,0.14321313798427582,0.059303347021341324,0.005129623226821423,0.033610839396715164,0.07566218823194504,0.011590993031859398,0.05469930171966553,0.03699216619133949,0.01049872301518917
product shall conservative professional appearance,LF,LF,0.15862484276294708,0.04038391634821892,0.2536180019378662,0.09210266917943954,0.05954209342598915,0.031671978533267975,0.06201759725809097,0.031282588839530945,0.020940814167261124,0.18346838653087616,0.035113900899887085,0.03123326227068901
product shall able support 1000 simultaneous users,SC,SC,0.039810046553611755,0.15896309912204742,0.022269433364272118,0.2469482272863388,0.0395524799823761,0.009835386648774147,0.054434578865766525,0.30902624130249023,0.03436651825904846,0.021050523966550827,0.027281003072857857,0.03646249696612358
abs shall handle expected unexpected errors ways prevent loss information long downtime period,FT,US,0.028584986925125122,0.11567597836256027,0.13024140894412994,0.34124520421028137,0.0455988347530365,0.0650520846247673,0.11123325675725937,0.02040020376443863,0.017487429082393646,0.02622321806848049,0.06861133873462677,0.029646065086126328
product shall easy learn adjusters collision estimators product shall learned two days onsite training,US,US,0.006267002783715725,0.052701685577631,0.07987114787101746,0.7117425799369812,0.02186533808708191,0.004965383559465408,0.021724965423345566,0.020254148170351982,0.007811008486896753,0.0165263544768095,0.038553398102521896,0.017716897651553154
system shall allow user select payment method order,F,F,0.991828203201294,0.0008926184382289648,0.0005876087234355509,0.0014516497030854225,0.00045327164116315544,0.0012282368261367083,0.0012918716529384255,0.0006244164542295039,0.00044704193715006113,0.000523957482073456,0.0002558220294304192,0.0004153100890107453
product notify employees meeting invitations,F,F,0.9329690933227539,0.002636638004332781,0.0037618251517415047,0.009272923693060875,0.0007822362240403891,0.03634165972471237,0.0031893891282379627,0.0016335692489519715,0.0007513762102462351,0.005546113476157188,0.0009128290112130344,0.002202386502176523
system shall display products configured,F,F,0.9787065386772156,0.0016978975618258119,0.0031779236160218716,0.003936962224543095,0.0006556352600455284,0.0023384063970297575,0.002302560955286026,0.0011296627344563603,0.0006790815386921167,0.0037952514830976725,0.00042297763866372406,0.001157150138169527
page shall contain navigation menu shows index current page contained,LF,F,0.8395969867706299,0.007782023400068283,0.059621114283800125,0.0266340933740139,0.0029539791867136955,0.006401629187166691,0.010224683210253716,0.0036194012500345707,0.0032428407575935125,0.028770646080374718,0.0034768227487802505,0.007675847504287958
product shall ability receive automatic software updates new threats emerge 100 customers able receive automatic software updates transmitted installed product,SE,US,0.0037715730722993612,0.14557357132434845,0.04440576210618019,0.4000827968120575,0.05208568274974823,0.029357444494962692,0.026647092774510384,0.04645470529794693,0.023747336119413376,0.0944766104221344,0.10491666942834854,0.02848072536289692
system easy enough maintain someone else could manual hours training,MN,US,0.004958649631589651,0.09335159510374069,0.05559512972831726,0.44937053322792053,0.09558272361755371,0.03670179098844528,0.028831277042627335,0.05448180437088013,0.015342483296990395,0.0452231839299202,0.0773022323846817,0.043258629739284515
website available whenever users want use,A,US,0.07904653251171112,0.04825078323483467,0.035620830953121185,0.26624950766563416,0.08584500849246979,0.16252028942108154,0.04008764028549194,0.03427979722619057,0.04617251455783844,0.0870780497789383,0.07250002026557922,0.04234907403588295
user shall either trusted trusted,SE,SE,0.04906603321433067,0.005766669753938913,0.005267761182039976,0.017731307074427605,0.004796371329575777,0.8910757899284363,0.006326710805296898,0.0021038693375885487,0.0031596000771969557,0.00800435058772564,0.002915306482464075,0.0037861561868339777
system shall intuitive self explanatory,US,O,0.2195049375295639,0.026974087581038475,0.2012089490890503,0.19324293732643127,0.017838183790445328,0.01048303209245205,0.04266761988401413,0.015343774110078812,0.012170710600912571,0.22532165050506592,0.017374997958540916,0.017869040369987488
product shall consistent color scheme fonts,LF,LF,0.0866781622171402,0.032503705471754074,0.44351017475128174,0.12242576479911804,0.03478078171610832,0.021629424765706062,0.05236796289682388,0.015283833257853985,0.01620987057685852,0.11753527820110321,0.02125823311507702,0.03581686317920685
